region_id,case_id,optimization,source_type,input_count,output_count,structural_coverage,simulation_coverage,boolean_difference_coverage,formal_dependency_coverage,dependency_density,row_density_mean,column_density_mean,lower_triangularity,upper_triangularity,diagonal_concentration,bandwidth,minimum_dependency_slope,maximum_dependency_slope,carry_progression_score,multiplier_diagonal_score,operand_symmetry_score,output_prefix_dependency_score,selectivity_change_score,single_output_control_score,high_bit_priority_score,locality_score,regularity_score,simulation_evidence_level,boolean_difference_evidence_level,pattern_count,seed,runtime_seconds,schema_version
bitmanip_zero_extend_w4__identity__ground_truth_region,bitmanip_zero_extend_w4,identity,ground_truth_region,4,8,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.625000,0.625000,0.250000,0.428571,0.000000,3.000000,0.491071,0.375000,1.000000,0.625000,1.000000,0.000000,0.000000,0.571429,0.000000,sampled_estimate,formal_exhaustive,128,41,0.004366,semantic_dependency_v1
bitmanip_zero_extend_w4__identity__whole_output_cone,bitmanip_zero_extend_w4,identity,whole_output_cone,4,8,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.625000,0.625000,0.250000,0.428571,0.000000,3.000000,0.491071,0.375000,1.000000,0.625000,1.000000,0.000000,0.000000,0.571429,0.000000,sampled_estimate,formal_exhaustive,128,41,0.004345,semantic_dependency_v1
bitmanip_zero_extend_w4__refactor__whole_output_cone,bitmanip_zero_extend_w4,refactor,whole_output_cone,4,8,1.000000,1.000000,1.000000,0.000000,0.125000,0.125000,0.125000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.250000,0.000000,0.000000,1.000000,0.750000,sampled_estimate,formal_exhaustive,128,41,0.001863,semantic_dependency_v1
bitmanip_zero_extend_w4__resub__whole_output_cone,bitmanip_zero_extend_w4,resub,whole_output_cone,4,8,1.000000,1.000000,1.000000,0.000000,0.125000,0.125000,0.125000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.250000,0.000000,0.000000,1.000000,0.750000,sampled_estimate,formal_exhaustive,128,41,0.001865,semantic_dependency_v1
bitmanip_zero_extend_w4__resyn__whole_output_cone,bitmanip_zero_extend_w4,resyn,whole_output_cone,4,8,1.000000,1.000000,1.000000,0.000000,0.125000,0.125000,0.125000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.250000,0.000000,0.000000,1.000000,0.750000,sampled_estimate,formal_exhaustive,128,41,0.001883,semantic_dependency_v1
bitmanip_zero_extend_w4__resyn2__whole_output_cone,bitmanip_zero_extend_w4,resyn2,whole_output_cone,4,8,1.000000,1.000000,1.000000,0.000000,0.125000,0.125000,0.125000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.250000,0.000000,0.000000,1.000000,0.750000,sampled_estimate,formal_exhaustive,128,41,0.001867,semantic_dependency_v1
bitmanip_zero_extend_w4__rewrite__whole_output_cone,bitmanip_zero_extend_w4,rewrite,whole_output_cone,4,8,1.000000,1.000000,1.000000,0.000000,0.125000,0.125000,0.125000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.250000,0.000000,0.000000,1.000000,0.750000,sampled_estimate,formal_exhaustive,128,41,0.001865,semantic_dependency_v1
bitmanip_zero_extend_w6__identity__ground_truth_region,bitmanip_zero_extend_w6,identity,ground_truth_region,6,12,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.583333,0.583333,0.166667,0.454545,0.000000,5.000000,0.450758,0.416667,1.000000,0.583333,1.000000,0.000000,0.000000,0.545455,0.000000,sampled_estimate,formal_exhaustive,128,41,0.050608,semantic_dependency_v1
bitmanip_zero_extend_w6__identity__whole_output_cone,bitmanip_zero_extend_w6,identity,whole_output_cone,6,12,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.583333,0.583333,0.166667,0.454545,0.000000,5.000000,0.450758,0.416667,1.000000,0.583333,1.000000,0.000000,0.000000,0.545455,0.000000,sampled_estimate,formal_exhaustive,128,41,0.050576,semantic_dependency_v1
bitmanip_zero_extend_w8__identity__ground_truth_region,bitmanip_zero_extend_w8,identity,ground_truth_region,8,16,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.562500,0.562500,0.125000,0.466667,0.000000,7.000000,0.431250,0.437500,1.000000,0.562500,1.000000,0.000000,0.000000,0.533333,0.000000,sampled_estimate,formal_exhaustive,128,41,0.517543,semantic_dependency_v1
bitmanip_zero_extend_w8__identity__whole_output_cone,bitmanip_zero_extend_w8,identity,whole_output_cone,8,16,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.562500,0.562500,0.125000,0.466667,0.000000,7.000000,0.431250,0.437500,1.000000,0.562500,1.000000,0.000000,0.000000,0.533333,0.000000,sampled_estimate,formal_exhaustive,128,41,0.517094,semantic_dependency_v1
boolean_bitwise_and_w2__balance__whole_output_cone,boolean_bitwise_and_w2,balance,whole_output_cone,4,2,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,0.500000,0.666667,0.000000,1.000000,0.333333,0.250000,1.000000,0.500000,0.000000,0.000000,0.500000,0.333333,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000586,semantic_dependency_v1
boolean_bitwise_and_w2__compress2rs__whole_output_cone,boolean_bitwise_and_w2,compress2rs,whole_output_cone,4,2,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,0.500000,0.666667,0.000000,1.000000,0.333333,0.250000,1.000000,0.500000,0.000000,0.000000,0.500000,0.333333,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000472,semantic_dependency_v1
boolean_bitwise_and_w2__dc2__whole_output_cone,boolean_bitwise_and_w2,dc2,whole_output_cone,4,2,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,0.500000,0.666667,0.000000,1.000000,0.333333,0.250000,1.000000,0.500000,0.000000,0.000000,0.500000,0.333333,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000458,semantic_dependency_v1
boolean_bitwise_and_w2__identity__ground_truth_region,boolean_bitwise_and_w2,identity,ground_truth_region,4,2,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.375000,0.875000,0.250000,1.000000,0.000000,1.000000,0.187500,0.750000,1.000000,0.375000,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000629,semantic_dependency_v1
boolean_bitwise_and_w2__identity__whole_output_cone,boolean_bitwise_and_w2,identity,whole_output_cone,4,2,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.375000,0.875000,0.250000,1.000000,0.000000,1.000000,0.187500,0.750000,1.000000,0.375000,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000613,semantic_dependency_v1
boolean_bitwise_and_w2__refactor__whole_output_cone,boolean_bitwise_and_w2,refactor,whole_output_cone,4,2,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,0.500000,0.666667,0.000000,1.000000,0.333333,0.250000,1.000000,0.500000,0.000000,0.000000,0.500000,0.333333,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000454,semantic_dependency_v1
boolean_bitwise_and_w2__resub__whole_output_cone,boolean_bitwise_and_w2,resub,whole_output_cone,4,2,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,0.500000,0.666667,0.000000,1.000000,0.333333,0.250000,1.000000,0.500000,0.000000,0.000000,0.500000,0.333333,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000456,semantic_dependency_v1
boolean_bitwise_and_w2__resyn__whole_output_cone,boolean_bitwise_and_w2,resyn,whole_output_cone,4,2,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,0.500000,0.666667,0.000000,1.000000,0.333333,0.250000,1.000000,0.500000,0.000000,0.000000,0.500000,0.333333,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000452,semantic_dependency_v1
boolean_bitwise_and_w2__resyn2__whole_output_cone,boolean_bitwise_and_w2,resyn2,whole_output_cone,4,2,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,0.500000,0.666667,0.000000,1.000000,0.333333,0.250000,1.000000,0.500000,0.000000,0.000000,0.500000,0.333333,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000447,semantic_dependency_v1
boolean_bitwise_and_w2__rewrite__whole_output_cone,boolean_bitwise_and_w2,rewrite,whole_output_cone,4,2,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,0.500000,0.666667,0.000000,1.000000,0.333333,0.250000,1.000000,0.500000,0.000000,0.000000,0.500000,0.333333,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000449,semantic_dependency_v1
boolean_bitwise_and_w3__identity__ground_truth_region,boolean_bitwise_and_w3,identity,ground_truth_region,6,3,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.333333,0.833333,0.166667,1.000000,0.000000,2.000000,0.166667,0.833333,1.000000,0.333333,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.004184,semantic_dependency_v1
boolean_bitwise_and_w3__identity__whole_output_cone,boolean_bitwise_and_w3,identity,whole_output_cone,6,3,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.333333,0.833333,0.166667,1.000000,0.000000,2.000000,0.166667,0.833333,1.000000,0.333333,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.004155,semantic_dependency_v1
boolean_bitwise_and_w4__identity__ground_truth_region,boolean_bitwise_and_w4,identity,ground_truth_region,8,4,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.312500,0.812500,0.125000,1.000000,0.000000,3.000000,0.156250,0.875000,1.000000,0.312500,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.038948,semantic_dependency_v1
boolean_bitwise_and_w4__identity__whole_output_cone,boolean_bitwise_and_w4,identity,whole_output_cone,8,4,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.312500,0.812500,0.125000,1.000000,0.000000,3.000000,0.156250,0.875000,1.000000,0.312500,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.038837,semantic_dependency_v1
boolean_bitwise_or_w2__balance__whole_output_cone,boolean_bitwise_or_w2,balance,whole_output_cone,4,2,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,0.500000,0.666667,0.000000,1.000000,0.333333,0.250000,1.000000,0.500000,0.000000,0.000000,0.500000,0.333333,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000588,semantic_dependency_v1
boolean_bitwise_or_w2__compress2rs__whole_output_cone,boolean_bitwise_or_w2,compress2rs,whole_output_cone,4,2,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,0.500000,0.666667,0.000000,1.000000,0.333333,0.250000,1.000000,0.500000,0.000000,0.000000,0.500000,0.333333,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000437,semantic_dependency_v1
boolean_bitwise_or_w2__dc2__whole_output_cone,boolean_bitwise_or_w2,dc2,whole_output_cone,4,2,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,0.500000,0.666667,0.000000,1.000000,0.333333,0.250000,1.000000,0.500000,0.000000,0.000000,0.500000,0.333333,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000429,semantic_dependency_v1
boolean_bitwise_or_w2__identity__ground_truth_region,boolean_bitwise_or_w2,identity,ground_truth_region,4,2,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.375000,0.875000,0.250000,1.000000,0.000000,1.000000,0.187500,0.750000,1.000000,0.375000,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.001047,semantic_dependency_v1
boolean_bitwise_or_w2__identity__whole_output_cone,boolean_bitwise_or_w2,identity,whole_output_cone,4,2,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.375000,0.875000,0.250000,1.000000,0.000000,1.000000,0.187500,0.750000,1.000000,0.375000,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.001068,semantic_dependency_v1
boolean_bitwise_or_w2__refactor__whole_output_cone,boolean_bitwise_or_w2,refactor,whole_output_cone,4,2,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,0.500000,0.666667,0.000000,1.000000,0.333333,0.250000,1.000000,0.500000,0.000000,0.000000,0.500000,0.333333,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000659,semantic_dependency_v1
boolean_bitwise_or_w2__resub__whole_output_cone,boolean_bitwise_or_w2,resub,whole_output_cone,4,2,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,0.500000,0.666667,0.000000,1.000000,0.333333,0.250000,1.000000,0.500000,0.000000,0.000000,0.500000,0.333333,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000453,semantic_dependency_v1
boolean_bitwise_or_w2__resyn__whole_output_cone,boolean_bitwise_or_w2,resyn,whole_output_cone,4,2,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,0.500000,0.666667,0.000000,1.000000,0.333333,0.250000,1.000000,0.500000,0.000000,0.000000,0.500000,0.333333,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000570,semantic_dependency_v1
boolean_bitwise_or_w2__resyn2__whole_output_cone,boolean_bitwise_or_w2,resyn2,whole_output_cone,4,2,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,0.500000,0.666667,0.000000,1.000000,0.333333,0.250000,1.000000,0.500000,0.000000,0.000000,0.500000,0.333333,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000448,semantic_dependency_v1
boolean_bitwise_or_w2__rewrite__whole_output_cone,boolean_bitwise_or_w2,rewrite,whole_output_cone,4,2,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,0.500000,0.666667,0.000000,1.000000,0.333333,0.250000,1.000000,0.500000,0.000000,0.000000,0.500000,0.333333,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000557,semantic_dependency_v1
boolean_bitwise_or_w3__identity__ground_truth_region,boolean_bitwise_or_w3,identity,ground_truth_region,6,3,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.333333,0.833333,0.166667,1.000000,0.000000,2.000000,0.166667,0.833333,1.000000,0.333333,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.010481,semantic_dependency_v1
boolean_bitwise_or_w3__identity__whole_output_cone,boolean_bitwise_or_w3,identity,whole_output_cone,6,3,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.333333,0.833333,0.166667,1.000000,0.000000,2.000000,0.166667,0.833333,1.000000,0.333333,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.010252,semantic_dependency_v1
boolean_bitwise_or_w4__identity__ground_truth_region,boolean_bitwise_or_w4,identity,ground_truth_region,8,4,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.312500,0.812500,0.125000,1.000000,0.000000,3.000000,0.156250,0.875000,1.000000,0.312500,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.113994,semantic_dependency_v1
boolean_bitwise_or_w4__identity__whole_output_cone,boolean_bitwise_or_w4,identity,whole_output_cone,8,4,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.312500,0.812500,0.125000,1.000000,0.000000,3.000000,0.156250,0.875000,1.000000,0.312500,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.112360,semantic_dependency_v1
boolean_bitwise_xnor_w2__balance__whole_output_cone,boolean_bitwise_xnor_w2,balance,whole_output_cone,4,2,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,0.500000,0.666667,0.000000,1.000000,0.333333,0.250000,1.000000,0.500000,0.000000,0.000000,0.500000,0.333333,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000774,semantic_dependency_v1
boolean_bitwise_xnor_w2__compress2rs__whole_output_cone,boolean_bitwise_xnor_w2,compress2rs,whole_output_cone,4,2,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,0.500000,0.666667,0.000000,1.000000,0.333333,0.250000,1.000000,0.500000,0.000000,0.000000,0.500000,0.333333,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000705,semantic_dependency_v1
boolean_bitwise_xnor_w2__dc2__whole_output_cone,boolean_bitwise_xnor_w2,dc2,whole_output_cone,4,2,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,0.500000,0.666667,0.000000,1.000000,0.333333,0.250000,1.000000,0.500000,0.000000,0.000000,0.500000,0.333333,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000689,semantic_dependency_v1
boolean_bitwise_xnor_w2__identity__ground_truth_region,boolean_bitwise_xnor_w2,identity,ground_truth_region,4,2,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.375000,0.875000,0.250000,1.000000,0.000000,1.000000,0.187500,0.750000,1.000000,0.375000,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000802,semantic_dependency_v1
boolean_bitwise_xnor_w2__identity__whole_output_cone,boolean_bitwise_xnor_w2,identity,whole_output_cone,4,2,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.375000,0.875000,0.250000,1.000000,0.000000,1.000000,0.187500,0.750000,1.000000,0.375000,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000793,semantic_dependency_v1
boolean_bitwise_xnor_w2__refactor__whole_output_cone,boolean_bitwise_xnor_w2,refactor,whole_output_cone,4,2,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,0.500000,0.666667,0.000000,1.000000,0.333333,0.250000,1.000000,0.500000,0.000000,0.000000,0.500000,0.333333,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000671,semantic_dependency_v1
boolean_bitwise_xnor_w2__resub__whole_output_cone,boolean_bitwise_xnor_w2,resub,whole_output_cone,4,2,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,0.500000,0.666667,0.000000,1.000000,0.333333,0.250000,1.000000,0.500000,0.000000,0.000000,0.500000,0.333333,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000677,semantic_dependency_v1
boolean_bitwise_xnor_w2__resyn__whole_output_cone,boolean_bitwise_xnor_w2,resyn,whole_output_cone,4,2,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,0.500000,0.666667,0.000000,1.000000,0.333333,0.250000,1.000000,0.500000,0.000000,0.000000,0.500000,0.333333,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000668,semantic_dependency_v1
boolean_bitwise_xnor_w2__resyn2__whole_output_cone,boolean_bitwise_xnor_w2,resyn2,whole_output_cone,4,2,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,0.500000,0.666667,0.000000,1.000000,0.333333,0.250000,1.000000,0.500000,0.000000,0.000000,0.500000,0.333333,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000683,semantic_dependency_v1
boolean_bitwise_xnor_w2__rewrite__whole_output_cone,boolean_bitwise_xnor_w2,rewrite,whole_output_cone,4,2,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,0.500000,0.666667,0.000000,1.000000,0.333333,0.250000,1.000000,0.500000,0.000000,0.000000,0.500000,0.333333,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000660,semantic_dependency_v1
boolean_bitwise_xnor_w3__identity__ground_truth_region,boolean_bitwise_xnor_w3,identity,ground_truth_region,6,3,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.333333,0.833333,0.166667,1.000000,0.000000,2.000000,0.166667,0.833333,1.000000,0.333333,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.007419,semantic_dependency_v1
boolean_bitwise_xnor_w3__identity__whole_output_cone,boolean_bitwise_xnor_w3,identity,whole_output_cone,6,3,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.333333,0.833333,0.166667,1.000000,0.000000,2.000000,0.166667,0.833333,1.000000,0.333333,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.007398,semantic_dependency_v1
boolean_bitwise_xnor_w4__identity__ground_truth_region,boolean_bitwise_xnor_w4,identity,ground_truth_region,8,4,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.312500,0.812500,0.125000,1.000000,0.000000,3.000000,0.156250,0.875000,1.000000,0.312500,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.079056,semantic_dependency_v1
boolean_bitwise_xnor_w4__identity__whole_output_cone,boolean_bitwise_xnor_w4,identity,whole_output_cone,8,4,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.312500,0.812500,0.125000,1.000000,0.000000,3.000000,0.156250,0.875000,1.000000,0.312500,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.079236,semantic_dependency_v1
