benchmark,optimization,optimized_node,rank,original_candidate,combined_score,simulation_similarity,support_overlap,depth_similarity,optimized_level,original_level,optimized_fingerprint,original_fingerprint,optimized_support_size,original_support_size,optimized_fanin_count,original_fanin_count
generated_xor_chain_32,resyn2_like,new_n82,4,new_n40,0.5134578450520834,0.618408203125,0.4,0.3333333333333333,3,5,72d80f931928ed99,82a79a7bbfa077ca,3,4,2,2
generated_xor_chain_32,resyn2_like,new_n82,5,new_n37,0.51039306640625,0.618896484375,0.2,1.0,3,3,72d80f931928ed99,f3943bc8b8a34a9a,3,3,2,2
generated_xor_chain_32,resyn2_like,new_n83,1,new_n46,0.6007114955357142,0.748046875,0.5,0.14285714285714285,3,9,a5e94212beadd256,f3c3be0e0516da16,3,6,2,2
generated_xor_chain_32,resyn2_like,new_n83,2,new_n40,0.5242000325520834,0.637939453125,0.4,0.3333333333333333,3,5,a5e94212beadd256,82a79a7bbfa077ca,3,4,2,2
generated_xor_chain_32,resyn2_like,new_n83,3,new_n41,0.5216487630208333,0.63330078125,0.4,0.3333333333333333,3,5,a5e94212beadd256,207a2b18e6cbf162,3,4,2,2
generated_xor_chain_32,resyn2_like,new_n83,4,new_n38,0.5179125976562501,0.632568359375,0.2,1.0,3,3,a5e94212beadd256,d8f1c3516ba26cb3,3,3,2,2
generated_xor_chain_32,resyn2_like,new_n83,5,new_n37,0.5152270507812501,0.627685546875,0.2,1.0,3,3,a5e94212beadd256,f3943bc8b8a34a9a,3,3,2,2
generated_xor_chain_32,resyn2_like,new_n84,1,new_n46,0.4717692057291667,0.50927734375,0.5,0.16666666666666666,4,9,48c8ddeac508147f,f3c3be0e0516da16,3,6,2,2
generated_xor_chain_32,resyn2_like,new_n84,2,new_n48,0.4645542689732143,0.50048828125,0.5,0.14285714285714285,4,10,48c8ddeac508147f,b39290f826b0df34,3,6,2,2
generated_xor_chain_32,resyn2_like,new_n84,3,new_n41,0.46338867187500005,0.4970703125,0.4,0.5,4,5,48c8ddeac508147f,207a2b18e6cbf162,3,4,2,2
generated_xor_chain_32,resyn2_like,new_n84,4,new_n40,0.46244873046874996,0.495361328125,0.4,0.5,4,5,48c8ddeac508147f,82a79a7bbfa077ca,3,4,2,2
generated_xor_chain_32,resyn2_like,new_n84,5,new_n47,0.46210123697916666,0.49169921875,0.5,0.16666666666666666,4,9,48c8ddeac508147f,c308dc8f80612589,3,6,2,2
generated_xor_chain_32,resyn2_like,new_n85,1,new_n53,0.594045681423611,0.74169921875,0.5,0.1111111111111111,5,13,117ddd938f3c6327,270b7751f0df6fe3,4,8,2,2
generated_xor_chain_32,resyn2_like,new_n85,2,new_n40,0.5617594401041667,0.62744140625,0.3333333333333333,1.0,5,5,117ddd938f3c6327,82a79a7bbfa077ca,4,4,2,2
generated_xor_chain_32,resyn2_like,new_n85,3,new_n41,0.5605509440104167,0.625244140625,0.3333333333333333,1.0,5,5,117ddd938f3c6327,207a2b18e6cbf162,4,4,2,2
generated_xor_chain_32,resyn2_like,new_n85,4,new_n47,0.51898681640625,0.634521484375,0.42857142857142855,0.2,5,9,117ddd938f3c6327,c308dc8f80612589,4,6,2,2
generated_xor_chain_32,resyn2_like,new_n85,5,new_n55,0.5136332810527146,0.634521484375,0.4444444444444444,0.09090909090909091,5,15,117ddd938f3c6327,39269b7a34173938,4,9,2,2
generated_xor_chain_32,resyn2_like,new_n86,1,new_n52,0.6011623806423612,0.754638671875,0.5,0.1111111111111111,5,13,71afcc9f304e5d47,71b3f1f8c39c925e,4,8,2,2
generated_xor_chain_32,resyn2_like,new_n86,2,new_n41,0.5679361979166667,0.638671875,0.3333333333333333,1.0,5,5,71afcc9f304e5d47,207a2b18e6cbf162,4,4,2,2
generated_xor_chain_32,resyn2_like,new_n86,3,new_n40,0.5562540690104166,0.617431640625,0.3333333333333333,1.0,5,5,71afcc9f304e5d47,82a79a7bbfa077ca,4,4,2,2
generated_xor_chain_32,resyn2_like,new_n86,4,new_n46,0.51697265625,0.630859375,0.42857142857142855,0.2,5,9,71afcc9f304e5d47,f3c3be0e0516da16,4,6,2,2
generated_xor_chain_32,resyn2_like,new_n86,5,new_n47,0.5158984375000001,0.62890625,0.42857142857142855,0.2,5,9,71afcc9f304e5d47,c308dc8f80612589,4,6,2,2
generated_xor_chain_32,resyn2_like,new_n87,1,new_n42,0.49247233072916663,0.50146484375,0.3333333333333333,1.0,6,6,91def61eb7cbcca1,842e49bb890833f7,4,4,2,2
generated_xor_chain_32,resyn2_like,new_n87,2,new_n53,0.46437988281250003,0.50341796875,0.5,0.125,6,13,91def61eb7cbcca1,270b7751f0df6fe3,4,8,2,2
generated_xor_chain_32,resyn2_like,new_n87,3,new_n52,0.4625,0.5,0.5,0.125,6,13,91def61eb7cbcca1,71b3f1f8c39c925e,4,8,2,2
generated_xor_chain_32,resyn2_like,new_n87,4,new_n54,0.45909695095486114,0.496337890625,0.5,0.1111111111111111,6,14,91def61eb7cbcca1,bd57c54c01e6ef3e,4,8,2,2
generated_xor_chain_32,resyn2_like,new_n87,5,new_n46,0.45093994140625004,0.501708984375,0.42857142857142855,0.25,6,9,91def61eb7cbcca1,f3c3be0e0516da16,4,6,2,2
generated_xor_chain_32,resyn2_like,new_n88,1,new_n59,0.596188077059659,0.749267578125,0.5,0.09090909090909091,7,17,b2ddd2e2b42a6b94,efe3ca98da9e0770,5,10,2,2
generated_xor_chain_32,resyn2_like,new_n88,2,new_n43,0.5342041015625,0.63037109375,0.25,1.0,7,7,b2ddd2e2b42a6b94,4b6a1dc8e031e9d9,5,5,2,2
generated_xor_chain_32,resyn2_like,new_n88,3,new_n44,0.5299072265625,0.62255859375,0.25,1.0,7,7,b2ddd2e2b42a6b94,8bf5da1d35004f25,5,5,2,2
generated_xor_chain_32,resyn2_like,new_n88,4,new_n52,0.5176195901537698,0.63232421875,0.4444444444444444,0.14285714285714285,7,13,b2ddd2e2b42a6b94,71b3f1f8c39c925e,5,8,2,2
generated_xor_chain_32,resyn2_like,new_n88,5,new_n61,0.5128159316269668,0.629150390625,0.45454545454545453,0.07692307692307693,7,19,b2ddd2e2b42a6b94,1f2230075ad84ff4,5,11,2,2
generated_xor_chain_32,resyn2_like,new_n89,1,new_n58,0.5949795809659091,0.7470703125,0.5,0.09090909090909091,7,17,859055e63fbb066f,6814966eace69531,5,10,2,2
generated_xor_chain_32,resyn2_like,new_n89,2,new_n43,0.53353271484375,0.629150390625,0.25,1.0,7,7,859055e63fbb066f,4b6a1dc8e031e9d9,5,5,2,2
generated_xor_chain_32,resyn2_like,new_n89,3,new_n44,0.52816162109375,0.619384765625,0.25,1.0,7,7,859055e63fbb066f,8bf5da1d35004f25,5,5,2,2
generated_xor_chain_32,resyn2_like,new_n89,4,new_n52,0.5185595315600198,0.634033203125,0.4444444444444444,0.14285714285714285,7,13,859055e63fbb066f,71b3f1f8c39c925e,5,8,2,2
generated_xor_chain_32,resyn2_like,new_n89,5,new_n53,0.5139941018725198,0.625732421875,0.4444444444444444,0.14285714285714285,7,13,859055e63fbb066f,270b7751f0df6fe3,5,8,2,2
generated_xor_chain_32,resyn2_like,new_n90,1,new_n45,0.46773681640625,0.509521484375,0.25,1.0,8,8,fec934a49f738321,64646ebfba41526e,5,5,2,2
generated_xor_chain_32,resyn2_like,new_n90,2,new_n59,0.46389404296875003,0.507080078125,0.5,0.1,8,17,fec934a49f738321,efe3ca98da9e0770,5,10,2,2
generated_xor_chain_32,resyn2_like,new_n90,3,new_n58,0.46201416015625,0.503662109375,0.5,0.1,8,17,fec934a49f738321,6814966eace69531,5,10,2,2
generated_xor_chain_32,resyn2_like,new_n90,4,new_n60,0.4570767489346591,0.496337890625,0.5,0.09090909090909091,8,18,fec934a49f738321,ffde0e19096c5b59,5,10,2,2
generated_xor_chain_32,resyn2_like,new_n90,5,new_n47,0.45477294921875,0.497314453125,0.375,0.5,8,9,fec934a49f738321,c308dc8f80612589,5,6,2,2
generated_xor_chain_32,resyn2_like,new_n91,1,new_n65,0.5938495342548077,0.74755859375,0.5,0.07692307692307693,9,21,1b30a67d50b8dd59,69da9f37698ecce0,6,12,2,2
generated_xor_chain_32,resyn2_like,new_n91,2,new_n46,0.5633707682291667,0.63037109375,0.3333333333333333,1.0,9,9,1b30a67d50b8dd59,f3c3be0e0516da16,6,6,2,2
generated_xor_chain_32,resyn2_like,new_n91,3,new_n47,0.5628336588541667,0.62939453125,0.3333333333333333,1.0,9,9,1b30a67d50b8dd59,c308dc8f80612589,6,6,2,2
generated_xor_chain_32,resyn2_like,new_n91,4,new_n58,0.5142205748895202,0.62548828125,0.45454545454545453,0.1111111111111111,9,17,1b30a67d50b8dd59,6814966eace69531,6,10,2,2
generated_xor_chain_32,resyn2_like,new_n91,5,new_n59,0.5109979186395202,0.61962890625,0.45454545454545453,0.1111111111111111,9,17,1b30a67d50b8dd59,efe3ca98da9e0770,6,10,2,2
generated_xor_chain_32,resyn2_like,new_n92,1,new_n64,0.5982806865985577,0.755615234375,0.5,0.07692307692307693,9,21,7501c492adcc789e,f582cbff883f2a25,6,12,2,2
generated_xor_chain_32,resyn2_like,new_n92,2,new_n46,0.5653849283854167,0.634033203125,0.3333333333333333,1.0,9,9,7501c492adcc789e,f3c3be0e0516da16,6,6,2,2
generated_xor_chain_32,resyn2_like,new_n92,3,new_n47,0.5645792643229167,0.632568359375,0.3333333333333333,1.0,9,9,7501c492adcc789e,c308dc8f80612589,6,6,2,2
generated_xor_chain_32,resyn2_like,new_n92,4,new_n59,0.5245599303582702,0.644287109375,0.45454545454545453,0.1111111111111111,9,17,7501c492adcc789e,efe3ca98da9e0770,6,10,2,2
generated_xor_chain_32,resyn2_like,new_n92,5,new_n67,0.5147749524238783,0.630126953125,0.46153846153846156,0.06666666666666667,9,23,7501c492adcc789e,e7237d335814494f,6,13,2,2
generated_xor_chain_32,resyn2_like,new_n93,1,new_n48,0.5006632486979167,0.516357421875,0.3333333333333333,1.0,10,10,dcd301911085c8b6,b39290f826b0df34,6,6,2,2
generated_xor_chain_32,resyn2_like,new_n93,2,new_n66,0.45943791316105775,0.503173828125,0.5,0.07692307692307693,10,22,dcd301911085c8b6,f71bcd5da9b00c9c,6,12,2,2
generated_xor_chain_32,resyn2_like,new_n93,3,new_n65,0.45712483723958336,0.497802734375,0.5,0.08333333333333333,10,21,dcd301911085c8b6,69da9f37698ecce0,6,12,2,2
generated_xor_chain_32,resyn2_like,new_n93,4,new_n64,0.4568562825520834,0.497314453125,0.5,0.08333333333333333,10,21,dcd301911085c8b6,f582cbff883f2a25,6,12,2,2
generated_xor_chain_32,resyn2_like,new_n93,5,new_n60,0.44963317254577023,0.508056640625,0.45454545454545453,0.1111111111111111,10,18,dcd301911085c8b6,ffde0e19096c5b59,6,10,2,2
generated_xor_chain_32,resyn2_like,new_n94,1,new_n71,0.5956437174479167,0.752685546875,0.5,0.06666666666666667,11,25,691f7d5b86c1e8d9,a1892637b93ffd38,7,14,2,2
generated_xor_chain_32,resyn2_like,new_n94,2,new_n50,0.5425614790482955,0.631103515625,0.2727272727272727,1.0,11,11,691f7d5b86c1e8d9,e0ed6989dd466f82,7,7,2,2
generated_xor_chain_32,resyn2_like,new_n94,3,new_n49,0.5402787642045455,0.626953125,0.2727272727272727,1.0,11,11,691f7d5b86c1e8d9,98748b4987efcace,7,7,2,2
generated_xor_chain_32,resyn2_like,new_n94,4,new_n74,0.5167254518995098,0.6318359375,0.4666666666666667,0.058823529411764705,11,27,691f7d5b86c1e8d9,e32fa4b208e74921,7,15,2,2
generated_xor_chain_32,resyn2_like,new_n94,5,new_n64,0.5166620854731206,0.629150390625,0.46153846153846156,0.09090909090909091,11,21,691f7d5b86c1e8d9,f582cbff883f2a25,7,12,2,2
generated_xor_chain_32,resyn2_like,new_n95,1,new_n70,0.5898697916666668,0.7421875,0.5,0.06666666666666667,11,25,a85cec6aaabbc70a,873d69b197153803,7,14,2,2
generated_xor_chain_32,resyn2_like,new_n95,2,new_n50,0.5401444868607955,0.626708984375,0.2727272727272727,1.0,11,11,a85cec6aaabbc70a,e0ed6989dd466f82,7,7,2,2
generated_xor_chain_32,resyn2_like,new_n95,3,new_n49,0.5400102095170455,0.62646484375,0.2727272727272727,1.0,11,11,a85cec6aaabbc70a,98748b4987efcace,7,7,2,2
generated_xor_chain_32,resyn2_like,new_n95,4,new_n74,0.5167254518995098,0.6318359375,0.4666666666666667,0.058823529411764705,11,27,a85cec6aaabbc70a,e32fa4b208e74921,7,15,2,2
generated_xor_chain_32,resyn2_like,new_n95,5,new_n64,0.5161249760981206,0.628173828125,0.46153846153846156,0.09090909090909091,11,21,a85cec6aaabbc70a,f582cbff883f2a25,7,12,2,2
generated_xor_chain_32,resyn2_like,new_n96,1,new_n51,0.4708573774857955,0.500732421875,0.2727272727272727,1.0,12,12,25ee5ec5be623a0c,e748e5e009e29ae3,7,7,2,2
generated_xor_chain_32,resyn2_like,new_n96,2,new_n70,0.45620291573660715,0.498291015625,0.5,0.07142857142857142,12,25,25ee5ec5be623a0c,873d69b197153803,7,14,2,2
generated_xor_chain_32,resyn2_like,new_n96,3,new_n71,0.45580008370535713,0.49755859375,0.5,0.07142857142857142,12,25,25ee5ec5be623a0c,a1892637b93ffd38,7,14,2,2
generated_xor_chain_32,resyn2_like,new_n96,4,new_n72,0.4538468424479167,0.494873046875,0.5,0.06666666666666667,12,26,25ee5ec5be623a0c,b156b647de0b768a,7,14,2,2
generated_xor_chain_32,resyn2_like,new_n96,5,new_n53,0.4494529030539773,0.494873046875,0.36363636363636365,0.5,12,13,25ee5ec5be623a0c,270b7751f0df6fe3,7,8,2,2
generated_xor_chain_32,resyn2_like,new_n97,1,new_n77,0.5925766888786765,0.74853515625,0.5,0.058823529411764705,13,29,7e8c6dd3e5854791,e45361cdd9071b63,8,16,2,2
generated_xor_chain_32,resyn2_like,new_n97,2,new_n53,0.5633707682291667,0.63037109375,0.3333333333333333,1.0,13,13,7e8c6dd3e5854791,270b7751f0df6fe3,8,8,2,2
generated_xor_chain_32,resyn2_like,new_n97,3,new_n52,0.5606852213541667,0.62548828125,0.3333333333333333,1.0,13,13,7e8c6dd3e5854791,71b3f1f8c39c925e,8,8,2,2
generated_xor_chain_32,resyn2_like,new_n97,4,new_n80,0.5216414035289281,0.639404296875,0.47058823529411764,0.05263157894736842,13,31,7e8c6dd3e5854791,220174ff23efb7a4,8,17,2,2
generated_xor_chain_32,resyn2_like,new_n97,5,new_n71,0.514909918369391,0.625244140625,0.4666666666666667,0.07692307692307693,13,25,7e8c6dd3e5854791,a1892637b93ffd38,8,14,2,2
generated_xor_chain_32,resyn2_like,new_n98,1,new_n76,0.5929795209099264,0.749267578125,0.5,0.058823529411764705,13,29,a6ab2ceabe2354bf,ca81efd64baba313,8,16,2,2
generated_xor_chain_32,resyn2_like,new_n98,2,new_n52,0.5629679361979166,0.629638671875,0.3333333333333333,1.0,13,13,a6ab2ceabe2354bf,71b3f1f8c39c925e,8,8,2,2
generated_xor_chain_32,resyn2_like,new_n98,3,new_n53,0.5543741861979167,0.614013671875,0.3333333333333333,1.0,13,13,a6ab2ceabe2354bf,270b7751f0df6fe3,8,8,2,2
generated_xor_chain_32,resyn2_like,new_n98,4,new_n71,0.514775641025641,0.625,0.4666666666666667,0.07692307692307693,13,25,a6ab2ceabe2354bf,a1892637b93ffd38,8,14,2,2
generated_xor_chain_32,resyn2_like,new_n98,5,new_n79,0.512779098841428,0.623291015625,0.47058823529411764,0.05263157894736842,13,31,a6ab2ceabe2354bf,cd8434a02bb91a25,8,17,2,2
generated_xor_chain_32,resyn2_like,new_n99,1,new_n54,0.49045817057291663,0.497802734375,0.3333333333333333,1.0,14,14,79a9e78d6b9f4504,bd57c54c01e6ef3e,8,8,2,2
generated_xor_chain_32,resyn2_like,new_n99,2,new_n77,0.460009765625,0.5068359375,0.5,0.0625,14,29,79a9e78d6b9f4504,e45361cdd9071b63,8,16,2,2
generated_xor_chain_32,resyn2_like,new_n99,3,new_n76,0.4559814453125,0.49951171875,0.5,0.0625,14,29,79a9e78d6b9f4504,ca81efd64baba313,8,16,2,2
generated_xor_chain_32,resyn2_like,new_n99,4,new_n78,0.45467385684742645,0.497802734375,0.5,0.058823529411764705,14,30,79a9e78d6b9f4504,dadb3a90ed577666,8,16,2,2
generated_xor_chain_32,resyn2_like,new_n99,5,new_n71,0.4505607096354167,0.507080078125,0.4666666666666667,0.08333333333333333,14,25,79a9e78d6b9f4504,a1892637b93ffd38,8,14,2,2
generated_xor_chain_32,resyn2_like,new_n100,1,new_n83,0.5927631578947369,0.75,0.5,0.05263157894736842,15,33,aa9078ae6c228caf,90f37a7ab132ea7f,9,18,2,2
generated_xor_chain_32,resyn2_like,new_n100,2,new_n56,0.54093017578125,0.619873046875,0.2857142857142857,1.0,15,15,aa9078ae6c228caf,16e8f8f5d962cc61,9,9,2,2
generated_xor_chain_32,resyn2_like,new_n100,3,new_n55,0.53985595703125,0.617919921875,0.2857142857142857,1.0,15,15,aa9078ae6c228caf,39269b7a34173938,9,9,2,2
generated_xor_chain_32,resyn2_like,new_n100,4,new_n85,0.5167183706336153,0.62939453125,0.47368421052631576,0.047619047619047616,15,35,aa9078ae6c228caf,27cbb081d056e9e2,9,19,2,2
generated_xor_chain_32,resyn2_like,new_n100,5,new_n76,0.5145854396446079,0.6240234375,0.47058823529411764,0.06666666666666667,15,29,aa9078ae6c228caf,ca81efd64baba313,9,16,2,2
generated_xor_chain_32,resyn2_like,new_n101,1,new_n82,0.5922260485197368,0.7490234375,0.5,0.05263157894736842,15,33,bfb77009960e4448,01392e37de9f30b1,9,18,2,2
generated_xor_chain_32,resyn2_like,new_n101,2,new_n55,0.5544921875000001,0.64453125,0.2857142857142857,1.0,15,15,bfb77009960e4448,39269b7a34173938,9,9,2,2
generated_xor_chain_32,resyn2_like,new_n101,3,new_n56,0.5407958984375,0.61962890625,0.2857142857142857,1.0,15,15,bfb77009960e4448,16e8f8f5d962cc61,9,9,2,2
generated_xor_chain_32,resyn2_like,new_n101,4,new_n77,0.5230449123008579,0.639404296875,0.47058823529411764,0.06666666666666667,15,29,bfb77009960e4448,e45361cdd9071b63,9,16,2,2
generated_xor_chain_32,resyn2_like,new_n101,5,new_n86,0.5188668081336153,0.63330078125,0.47368421052631576,0.047619047619047616,15,35,bfb77009960e4448,c60dc4071d68fa40,9,19,2,2
generated_xor_chain_32,resyn2_like,new_n102,1,new_n57,0.47298583984375,0.496337890625,0.2857142857142857,1.0,16,16,fdc6bf66446da476,91ea121987e7d99b,9,9,2,2
generated_xor_chain_32,resyn2_like,new_n102,2,new_n82,0.45944959852430556,0.507080078125,0.5,0.05555555555555555,16,33,fdc6bf66446da476,01392e37de9f30b1,9,18,2,2
generated_xor_chain_32,resyn2_like,new_n102,3,new_n58,0.45523681640625,0.509521484375,0.35714285714285715,0.5,16,17,fdc6bf66446da476,6814966eace69531,9,10,2,2
generated_xor_chain_32,resyn2_like,new_n102,4,new_n84,0.45472604851973686,0.4990234375,0.5,0.05263157894736842,16,34,fdc6bf66446da476,b080637926619b0f,9,18,2,2
generated_xor_chain_32,resyn2_like,new_n102,5,new_n78,0.4529521388633579,0.511962890625,0.47058823529411764,0.06666666666666667,16,30,fdc6bf66446da476,dadb3a90ed577666,9,16,2,2
generated_xor_chain_32,resyn2_like,new_n103,1,new_n89,0.5899791899181548,0.745849609375,0.5,0.047619047619047616,17,37,c3869378e8ef6de1,824cbd02562ddaa3,10,20,2,2
generated_xor_chain_32,resyn2_like,new_n103,2,new_n58,0.5593424479166667,0.623046875,0.3333333333333333,1.0,17,17,c3869378e8ef6de1,6814966eace69531,10,10,2,2
generated_xor_chain_32,resyn2_like,new_n103,3,new_n59,0.5590738932291667,0.62255859375,0.3333333333333333,1.0,17,17,c3869378e8ef6de1,efe3ca98da9e0770,10,10,2,2
generated_xor_chain_32,resyn2_like,new_n103,4,new_n92,0.5150330474411232,0.62548828125,0.47619047619047616,0.043478260869565216,17,39,c3869378e8ef6de1,81237eaa67031f41,10,21,2,2
generated_xor_chain_32,resyn2_like,new_n103,5,new_n82,0.514884717250387,0.6240234375,0.47368421052631576,0.058823529411764705,17,33,c3869378e8ef6de1,01392e37de9f30b1,10,18,2,2
generated_xor_chain_32,resyn2_like,new_n104,1,new_n88,0.5921276274181548,0.749755859375,0.5,0.047619047619047616,17,37,57df32d063321eed,570bce3141f26b4f,10,20,2,2
generated_xor_chain_32,resyn2_like,new_n104,2,new_n58,0.5582682291666666,0.62109375,0.3333333333333333,1.0,17,17,57df32d063321eed,6814966eace69531,10,10,2,2
generated_xor_chain_32,resyn2_like,new_n104,3,new_n59,0.5531656901041667,0.61181640625,0.3333333333333333,1.0,17,17,57df32d063321eed,efe3ca98da9e0770,10,10,2,2
generated_xor_chain_32,resyn2_like,new_n104,4,new_n82,0.520792920375387,0.634765625,0.47368421052631576,0.058823529411764705,17,33,57df32d063321eed,01392e37de9f30b1,10,18,2,2
generated_xor_chain_32,resyn2_like,new_n104,5,new_n92,0.5169129302536232,0.62890625,0.47619047619047616,0.043478260869565216,17,39,57df32d063321eed,81237eaa67031f41,10,21,2,2
generated_xor_chain_32,resyn2_like,new_n105,1,new_n60,0.4862955729166667,0.490234375,0.3333333333333333,1.0,18,18,333976d0e616f192,ffde0e19096c5b59,10,10,2,2
generated_xor_chain_32,resyn2_like,new_n105,2,new_n89,0.46023681640625,0.509521484375,0.5,0.05,18,37,333976d0e616f192,824cbd02562ddaa3,10,20,2,2
generated_xor_chain_32,resyn2_like,new_n105,3,new_n88,0.45728271484375,0.504150390625,0.5,0.05,18,37,333976d0e616f192,570bce3141f26b4f,10,20,2,2
generated_xor_chain_32,resyn2_like,new_n105,4,new_n90,0.45234491257440473,0.49560546875,0.5,0.047619047619047616,18,38,333976d0e616f192,ac59288bbf73e0c9,10,20,2,2
generated_xor_chain_32,resyn2_like,new_n105,5,new_n82,0.45026212993421055,0.505859375,0.47368421052631576,0.0625,18,33,333976d0e616f192,01392e37de9f30b1,10,18,2,2
generated_xor_chain_32,resyn2_like,new_n106,1,new_n95,0.5903707753057066,0.747314453125,0.5,0.043478260869565216,19,41,87706159608f4376,2737170e747c7983,11,22,2,2
generated_xor_chain_32,resyn2_like,new_n106,2,new_n62,0.5472282858455882,0.6259765625,0.29411764705882354,1.0,19,19,87706159608f4376,17945fb2ddf062ef,11,11,2,2
generated_xor_chain_32,resyn2_like,new_n106,3,new_n61,0.5456169577205883,0.623046875,0.29411764705882354,1.0,19,19,87706159608f4376,1f2230075ad84ff4,11,11,2,2
generated_xor_chain_32,resyn2_like,new_n106,4,new_n88,0.5238707425301535,0.639892578125,0.47619047619047616,0.05263157894736842,19,37,87706159608f4376,570bce3141f26b4f,11,20,2,2
generated_xor_chain_32,resyn2_like,new_n106,5,new_n98,0.5142013629415761,0.623291015625,0.4782608695652174,0.04,19,43,87706159608f4376,79db4d515f0f9c6c,11,23,2,2
generated_xor_chain_32,resyn2_like,new_n107,1,new_n94,0.5911764393682065,0.748779296875,0.5,0.043478260869565216,19,41,aa80309e67c4adb6,163a9e78ba18ccd2,11,22,2,2
generated_xor_chain_32,resyn2_like,new_n107,2,new_n61,0.5505852194393382,0.632080078125,0.29411764705882354,1.0,19,19,aa80309e67c4adb6,1f2230075ad84ff4,11,11,2,2
generated_xor_chain_32,resyn2_like,new_n107,3,new_n62,0.5476311178768383,0.626708984375,0.29411764705882354,1.0,19,19,aa80309e67c4adb6,17945fb2ddf062ef,11,11,2,2
generated_xor_chain_32,resyn2_like,new_n107,4,new_n98,0.5223922809103261,0.63818359375,0.4782608695652174,0.04,19,43,aa80309e67c4adb6,79db4d515f0f9c6c,11,23,2,2
generated_xor_chain_32,resyn2_like,new_n107,5,new_n88,0.5202452542489036,0.63330078125,0.47619047619047616,0.05263157894736842,19,37,aa80309e67c4adb6,570bce3141f26b4f,11,20,2,2
generated_xor_chain_32,resyn2_like,new_n108,1,new_n63,0.48049244600183827,0.504638671875,0.29411764705882354,1.0,20,20,c42ea0c225f60bfa,c90371575d916994,11,11,2,2
generated_xor_chain_32,resyn2_like,new_n108,2,new_n94,0.4608564897017045,0.511474609375,0.5,0.045454545454545456,20,41,c42ea0c225f60bfa,163a9e78ba18ccd2,11,22,2,2
generated_xor_chain_32,resyn2_like,new_n108,3,new_n65,0.4553775562959559,0.512451171875,0.35294117647058826,0.5,20,21,c42ea0c225f60bfa,69da9f37698ecce0,11,12,2,2
generated_xor_chain_32,resyn2_like,new_n108,4,new_n89,0.45420464409722217,0.5126953125,0.47619047619047616,0.05555555555555555,20,37,c42ea0c225f60bfa,824cbd02562ddaa3,11,20,2,2
generated_xor_chain_32,resyn2_like,new_n108,5,new_n90,0.4529723050301535,0.510986328125,0.47619047619047616,0.05263157894736842,20,38,c42ea0c225f60bfa,ac59288bbf73e0c9,11,20,2,2
generated_xor_chain_32,resyn2_like,new_n109,1,new_n101,0.5886801757812501,0.744873046875,0.5,0.04,21,45,d05bb3c807ca7a4a,f1c8ff3161a2b87b,12,24,2,2
generated_xor_chain_32,resyn2_like,new_n109,2,new_n65,0.5597452799479167,0.623779296875,0.3333333333333333,1.0,21,21,d05bb3c807ca7a4a,69da9f37698ecce0,12,12,2,2
