attempt_id,graft_strategy,graft_origin,region_id,candidate_id,target_implementation_node,recovered_expression,expression_inputs,selected_on_frontier,graph_active,cycle_free,incoming_bypass_count,outgoing_bypass_count,extension_ratio,whole_design_expansion,region_proof_status,global_cec_status,contextual_cec_status,boundary_validation_status,acceptance_status,rejection_reason,proof_scope,evidence_level,schema_version
attempt_00151,in_place_implementation_semantic_normalisation,cegis_reconstructed_expression,bitmanip_sign_extend_w8__identity__ground_truth_region,bitmanip_sign_extend_w8__identity__ground_truth_region__blind_cegis__0069,bitmanip_sign_extend_w8,"sign_extend<16,signed>(a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_mapped_cut_leaves_for_in_place_rewrite,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00152,equivalent_edge_substitution_spec,cegis_reconstructed_expression,bitmanip_sign_extend_w8__identity__ground_truth_region,bitmanip_sign_extend_w8__identity__ground_truth_region__blind_cegis__0069,bitmanip_sign_extend_w8,"sign_extend<16,signed>(a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_legal_equivalent_spec_fanout_edge,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00153,coi_boundary_output_splice,cegis_reconstructed_expression,bitmanip_sign_extend_w8__identity__ground_truth_region,bitmanip_sign_extend_w8__identity__ground_truth_region__blind_cegis__0069,bitmanip_sign_extend_w8,"sign_extend<16,signed>(a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,semantic_target_outside_relevant_frontier,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00154,extended_region_logic_graft,cegis_reconstructed_expression,bitmanip_sign_extend_w8__identity__ground_truth_region,bitmanip_sign_extend_w8__identity__ground_truth_region__blind_cegis__0069,bitmanip_sign_extend_w8,"sign_extend<16,signed>(a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,extension_would_require_unbounded_region_or_whole_design,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00155,odc_contextual_graft,cegis_reconstructed_expression,bitmanip_sign_extend_w8__identity__ground_truth_region,bitmanip_sign_extend_w8__identity__ground_truth_region__blind_cegis__0069,bitmanip_sign_extend_w8,"sign_extend<16,signed>(a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_applicable_contextual_scope,not_run_no_contextual_frontier,rejected_before_boundary_validation,rejected,no_exact_observable_output_context_frontier,contextual_region,formal_smt,semantic_graft_placement_v2
attempt_00156,boundary_utility_aware_placement_search,cegis_reconstructed_expression,bitmanip_sign_extend_w8__identity__ground_truth_region,bitmanip_sign_extend_w8__identity__ground_truth_region__blind_cegis__0069,bitmanip_sign_extend_w8,"sign_extend<16,signed>(a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_candidate_removes_bypasses_under_bounds,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00157,in_place_implementation_semantic_normalisation,cegis_reconstructed_expression,bitmanip_sign_extend_w8__identity__whole_output_cone,bitmanip_sign_extend_w8__identity__whole_output_cone__blind_cegis__0069,bitmanip_sign_extend_w8,"sign_extend<16,signed>(a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_mapped_cut_leaves_for_in_place_rewrite,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00158,equivalent_edge_substitution_spec,cegis_reconstructed_expression,bitmanip_sign_extend_w8__identity__whole_output_cone,bitmanip_sign_extend_w8__identity__whole_output_cone__blind_cegis__0069,bitmanip_sign_extend_w8,"sign_extend<16,signed>(a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_legal_equivalent_spec_fanout_edge,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00159,coi_boundary_output_splice,cegis_reconstructed_expression,bitmanip_sign_extend_w8__identity__whole_output_cone,bitmanip_sign_extend_w8__identity__whole_output_cone__blind_cegis__0069,bitmanip_sign_extend_w8,"sign_extend<16,signed>(a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,semantic_target_outside_relevant_frontier,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00160,extended_region_logic_graft,cegis_reconstructed_expression,bitmanip_sign_extend_w8__identity__whole_output_cone,bitmanip_sign_extend_w8__identity__whole_output_cone__blind_cegis__0069,bitmanip_sign_extend_w8,"sign_extend<16,signed>(a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,extension_would_require_unbounded_region_or_whole_design,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00161,odc_contextual_graft,cegis_reconstructed_expression,bitmanip_sign_extend_w8__identity__whole_output_cone,bitmanip_sign_extend_w8__identity__whole_output_cone__blind_cegis__0069,bitmanip_sign_extend_w8,"sign_extend<16,signed>(a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_applicable_contextual_scope,not_run_no_contextual_frontier,rejected_before_boundary_validation,rejected,no_exact_observable_output_context_frontier,contextual_region,formal_smt,semantic_graft_placement_v2
attempt_00162,boundary_utility_aware_placement_search,cegis_reconstructed_expression,bitmanip_sign_extend_w8__identity__whole_output_cone,bitmanip_sign_extend_w8__identity__whole_output_cone__blind_cegis__0069,bitmanip_sign_extend_w8,"sign_extend<16,signed>(a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_candidate_removes_bypasses_under_bounds,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00163,in_place_implementation_semantic_normalisation,cegis_reconstructed_expression,bitmanip_zero_extend_w6__identity__ground_truth_region,bitmanip_zero_extend_w6__identity__ground_truth_region__blind_cegis__0003,bitmanip_zero_extend_w6,"mul<12,unsigned>(12'd1,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_mapped_cut_leaves_for_in_place_rewrite,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00164,equivalent_edge_substitution_spec,cegis_reconstructed_expression,bitmanip_zero_extend_w6__identity__ground_truth_region,bitmanip_zero_extend_w6__identity__ground_truth_region__blind_cegis__0003,bitmanip_zero_extend_w6,"mul<12,unsigned>(12'd1,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_legal_equivalent_spec_fanout_edge,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00165,coi_boundary_output_splice,cegis_reconstructed_expression,bitmanip_zero_extend_w6__identity__ground_truth_region,bitmanip_zero_extend_w6__identity__ground_truth_region__blind_cegis__0003,bitmanip_zero_extend_w6,"mul<12,unsigned>(12'd1,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,semantic_target_outside_relevant_frontier,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00166,extended_region_logic_graft,cegis_reconstructed_expression,bitmanip_zero_extend_w6__identity__ground_truth_region,bitmanip_zero_extend_w6__identity__ground_truth_region__blind_cegis__0003,bitmanip_zero_extend_w6,"mul<12,unsigned>(12'd1,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,extension_would_require_unbounded_region_or_whole_design,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00167,odc_contextual_graft,cegis_reconstructed_expression,bitmanip_zero_extend_w6__identity__ground_truth_region,bitmanip_zero_extend_w6__identity__ground_truth_region__blind_cegis__0003,bitmanip_zero_extend_w6,"mul<12,unsigned>(12'd1,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_applicable_contextual_scope,not_run_no_contextual_frontier,rejected_before_boundary_validation,rejected,no_exact_observable_output_context_frontier,contextual_region,formal_smt,semantic_graft_placement_v2
attempt_00168,boundary_utility_aware_placement_search,cegis_reconstructed_expression,bitmanip_zero_extend_w6__identity__ground_truth_region,bitmanip_zero_extend_w6__identity__ground_truth_region__blind_cegis__0003,bitmanip_zero_extend_w6,"mul<12,unsigned>(12'd1,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_candidate_removes_bypasses_under_bounds,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00169,in_place_implementation_semantic_normalisation,cegis_reconstructed_expression,bitmanip_zero_extend_w6__identity__whole_output_cone,bitmanip_zero_extend_w6__identity__whole_output_cone__blind_cegis__0003,bitmanip_zero_extend_w6,"mul<12,unsigned>(12'd1,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_mapped_cut_leaves_for_in_place_rewrite,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00170,equivalent_edge_substitution_spec,cegis_reconstructed_expression,bitmanip_zero_extend_w6__identity__whole_output_cone,bitmanip_zero_extend_w6__identity__whole_output_cone__blind_cegis__0003,bitmanip_zero_extend_w6,"mul<12,unsigned>(12'd1,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_legal_equivalent_spec_fanout_edge,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00171,coi_boundary_output_splice,cegis_reconstructed_expression,bitmanip_zero_extend_w6__identity__whole_output_cone,bitmanip_zero_extend_w6__identity__whole_output_cone__blind_cegis__0003,bitmanip_zero_extend_w6,"mul<12,unsigned>(12'd1,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,semantic_target_outside_relevant_frontier,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00172,extended_region_logic_graft,cegis_reconstructed_expression,bitmanip_zero_extend_w6__identity__whole_output_cone,bitmanip_zero_extend_w6__identity__whole_output_cone__blind_cegis__0003,bitmanip_zero_extend_w6,"mul<12,unsigned>(12'd1,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,extension_would_require_unbounded_region_or_whole_design,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00173,odc_contextual_graft,cegis_reconstructed_expression,bitmanip_zero_extend_w6__identity__whole_output_cone,bitmanip_zero_extend_w6__identity__whole_output_cone__blind_cegis__0003,bitmanip_zero_extend_w6,"mul<12,unsigned>(12'd1,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_applicable_contextual_scope,not_run_no_contextual_frontier,rejected_before_boundary_validation,rejected,no_exact_observable_output_context_frontier,contextual_region,formal_smt,semantic_graft_placement_v2
attempt_00174,boundary_utility_aware_placement_search,cegis_reconstructed_expression,bitmanip_zero_extend_w6__identity__whole_output_cone,bitmanip_zero_extend_w6__identity__whole_output_cone__blind_cegis__0003,bitmanip_zero_extend_w6,"mul<12,unsigned>(12'd1,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_candidate_removes_bypasses_under_bounds,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00175,in_place_implementation_semantic_normalisation,cegis_reconstructed_expression,bitmanip_zero_extend_w8__identity__ground_truth_region,bitmanip_zero_extend_w8__identity__ground_truth_region__blind_cegis__0003,bitmanip_zero_extend_w8,"mul<16,unsigned>(16'd1,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_mapped_cut_leaves_for_in_place_rewrite,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00176,equivalent_edge_substitution_spec,cegis_reconstructed_expression,bitmanip_zero_extend_w8__identity__ground_truth_region,bitmanip_zero_extend_w8__identity__ground_truth_region__blind_cegis__0003,bitmanip_zero_extend_w8,"mul<16,unsigned>(16'd1,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_legal_equivalent_spec_fanout_edge,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00177,coi_boundary_output_splice,cegis_reconstructed_expression,bitmanip_zero_extend_w8__identity__ground_truth_region,bitmanip_zero_extend_w8__identity__ground_truth_region__blind_cegis__0003,bitmanip_zero_extend_w8,"mul<16,unsigned>(16'd1,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,semantic_target_outside_relevant_frontier,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00178,extended_region_logic_graft,cegis_reconstructed_expression,bitmanip_zero_extend_w8__identity__ground_truth_region,bitmanip_zero_extend_w8__identity__ground_truth_region__blind_cegis__0003,bitmanip_zero_extend_w8,"mul<16,unsigned>(16'd1,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,extension_would_require_unbounded_region_or_whole_design,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00179,odc_contextual_graft,cegis_reconstructed_expression,bitmanip_zero_extend_w8__identity__ground_truth_region,bitmanip_zero_extend_w8__identity__ground_truth_region__blind_cegis__0003,bitmanip_zero_extend_w8,"mul<16,unsigned>(16'd1,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_applicable_contextual_scope,not_run_no_contextual_frontier,rejected_before_boundary_validation,rejected,no_exact_observable_output_context_frontier,contextual_region,formal_smt,semantic_graft_placement_v2
attempt_00180,boundary_utility_aware_placement_search,cegis_reconstructed_expression,bitmanip_zero_extend_w8__identity__ground_truth_region,bitmanip_zero_extend_w8__identity__ground_truth_region__blind_cegis__0003,bitmanip_zero_extend_w8,"mul<16,unsigned>(16'd1,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_candidate_removes_bypasses_under_bounds,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00181,in_place_implementation_semantic_normalisation,cegis_reconstructed_expression,bitmanip_zero_extend_w8__identity__whole_output_cone,bitmanip_zero_extend_w8__identity__whole_output_cone__blind_cegis__0003,bitmanip_zero_extend_w8,"mul<16,unsigned>(16'd1,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_mapped_cut_leaves_for_in_place_rewrite,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00182,equivalent_edge_substitution_spec,cegis_reconstructed_expression,bitmanip_zero_extend_w8__identity__whole_output_cone,bitmanip_zero_extend_w8__identity__whole_output_cone__blind_cegis__0003,bitmanip_zero_extend_w8,"mul<16,unsigned>(16'd1,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_legal_equivalent_spec_fanout_edge,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00183,coi_boundary_output_splice,cegis_reconstructed_expression,bitmanip_zero_extend_w8__identity__whole_output_cone,bitmanip_zero_extend_w8__identity__whole_output_cone__blind_cegis__0003,bitmanip_zero_extend_w8,"mul<16,unsigned>(16'd1,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,semantic_target_outside_relevant_frontier,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00184,extended_region_logic_graft,cegis_reconstructed_expression,bitmanip_zero_extend_w8__identity__whole_output_cone,bitmanip_zero_extend_w8__identity__whole_output_cone__blind_cegis__0003,bitmanip_zero_extend_w8,"mul<16,unsigned>(16'd1,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,extension_would_require_unbounded_region_or_whole_design,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00185,odc_contextual_graft,cegis_reconstructed_expression,bitmanip_zero_extend_w8__identity__whole_output_cone,bitmanip_zero_extend_w8__identity__whole_output_cone__blind_cegis__0003,bitmanip_zero_extend_w8,"mul<16,unsigned>(16'd1,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_applicable_contextual_scope,not_run_no_contextual_frontier,rejected_before_boundary_validation,rejected,no_exact_observable_output_context_frontier,contextual_region,formal_smt,semantic_graft_placement_v2
attempt_00186,boundary_utility_aware_placement_search,cegis_reconstructed_expression,bitmanip_zero_extend_w8__identity__whole_output_cone,bitmanip_zero_extend_w8__identity__whole_output_cone__blind_cegis__0003,bitmanip_zero_extend_w8,"mul<16,unsigned>(16'd1,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_candidate_removes_bypasses_under_bounds,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00187,in_place_implementation_semantic_normalisation,cegis_reconstructed_expression,arithmetic_affine_w2__balance__whole_output_cone,arithmetic_affine_w2__balance__whole_output_cone__blind_cegis__0001,arithmetic_affine_w2,"mul<5,unsigned>(5'd0,input1)","[""alpha""]",false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_mapped_cut_leaves_for_in_place_rewrite,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00188,equivalent_edge_substitution_spec,cegis_reconstructed_expression,arithmetic_affine_w2__balance__whole_output_cone,arithmetic_affine_w2__balance__whole_output_cone__blind_cegis__0001,arithmetic_affine_w2,"mul<5,unsigned>(5'd0,input1)","[""alpha""]",false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_legal_equivalent_spec_fanout_edge,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00189,coi_boundary_output_splice,cegis_reconstructed_expression,arithmetic_affine_w2__balance__whole_output_cone,arithmetic_affine_w2__balance__whole_output_cone__blind_cegis__0001,arithmetic_affine_w2,"mul<5,unsigned>(5'd0,input1)","[""alpha""]",false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,semantic_target_outside_relevant_frontier,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00190,extended_region_logic_graft,cegis_reconstructed_expression,arithmetic_affine_w2__balance__whole_output_cone,arithmetic_affine_w2__balance__whole_output_cone__blind_cegis__0001,arithmetic_affine_w2,"mul<5,unsigned>(5'd0,input1)","[""alpha""]",false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,extension_would_require_unbounded_region_or_whole_design,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00191,odc_contextual_graft,cegis_reconstructed_expression,arithmetic_affine_w2__balance__whole_output_cone,arithmetic_affine_w2__balance__whole_output_cone__blind_cegis__0001,arithmetic_affine_w2,"mul<5,unsigned>(5'd0,input1)","[""alpha""]",false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_applicable_contextual_scope,not_run_no_contextual_frontier,rejected_before_boundary_validation,rejected,no_exact_observable_output_context_frontier,contextual_region,formal_smt,semantic_graft_placement_v2
attempt_00192,boundary_utility_aware_placement_search,cegis_reconstructed_expression,arithmetic_affine_w2__balance__whole_output_cone,arithmetic_affine_w2__balance__whole_output_cone__blind_cegis__0001,arithmetic_affine_w2,"mul<5,unsigned>(5'd0,input1)","[""alpha""]",false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_candidate_removes_bypasses_under_bounds,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00193,in_place_implementation_semantic_normalisation,cegis_reconstructed_expression,arithmetic_affine_w2__resyn__whole_output_cone,arithmetic_affine_w2__resyn__whole_output_cone__blind_cegis__0001,arithmetic_affine_w2,"mul<5,unsigned>(5'd0,input1)","[""alpha""]",false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_mapped_cut_leaves_for_in_place_rewrite,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00194,equivalent_edge_substitution_spec,cegis_reconstructed_expression,arithmetic_affine_w2__resyn__whole_output_cone,arithmetic_affine_w2__resyn__whole_output_cone__blind_cegis__0001,arithmetic_affine_w2,"mul<5,unsigned>(5'd0,input1)","[""alpha""]",false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_legal_equivalent_spec_fanout_edge,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00195,coi_boundary_output_splice,cegis_reconstructed_expression,arithmetic_affine_w2__resyn__whole_output_cone,arithmetic_affine_w2__resyn__whole_output_cone__blind_cegis__0001,arithmetic_affine_w2,"mul<5,unsigned>(5'd0,input1)","[""alpha""]",false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,semantic_target_outside_relevant_frontier,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00196,extended_region_logic_graft,cegis_reconstructed_expression,arithmetic_affine_w2__resyn__whole_output_cone,arithmetic_affine_w2__resyn__whole_output_cone__blind_cegis__0001,arithmetic_affine_w2,"mul<5,unsigned>(5'd0,input1)","[""alpha""]",false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,extension_would_require_unbounded_region_or_whole_design,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00197,odc_contextual_graft,cegis_reconstructed_expression,arithmetic_affine_w2__resyn__whole_output_cone,arithmetic_affine_w2__resyn__whole_output_cone__blind_cegis__0001,arithmetic_affine_w2,"mul<5,unsigned>(5'd0,input1)","[""alpha""]",false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_applicable_contextual_scope,not_run_no_contextual_frontier,rejected_before_boundary_validation,rejected,no_exact_observable_output_context_frontier,contextual_region,formal_smt,semantic_graft_placement_v2
attempt_00198,boundary_utility_aware_placement_search,cegis_reconstructed_expression,arithmetic_affine_w2__resyn__whole_output_cone,arithmetic_affine_w2__resyn__whole_output_cone__blind_cegis__0001,arithmetic_affine_w2,"mul<5,unsigned>(5'd0,input1)","[""alpha""]",false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_candidate_removes_bypasses_under_bounds,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00199,in_place_implementation_semantic_normalisation,cegis_reconstructed_expression,arithmetic_affine_w2__rewrite__whole_output_cone,arithmetic_affine_w2__rewrite__whole_output_cone__blind_cegis__0001,arithmetic_affine_w2,"mul<5,unsigned>(5'd0,input1)","[""alpha""]",false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_mapped_cut_leaves_for_in_place_rewrite,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00200,equivalent_edge_substitution_spec,cegis_reconstructed_expression,arithmetic_affine_w2__rewrite__whole_output_cone,arithmetic_affine_w2__rewrite__whole_output_cone__blind_cegis__0001,arithmetic_affine_w2,"mul<5,unsigned>(5'd0,input1)","[""alpha""]",false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_legal_equivalent_spec_fanout_edge,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00201,coi_boundary_output_splice,cegis_reconstructed_expression,arithmetic_affine_w2__rewrite__whole_output_cone,arithmetic_affine_w2__rewrite__whole_output_cone__blind_cegis__0001,arithmetic_affine_w2,"mul<5,unsigned>(5'd0,input1)","[""alpha""]",false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,semantic_target_outside_relevant_frontier,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
